,EID,X__1,Unnamed: 0,Authors,Author(s) ID,Title,Year,Source title,DOI,Link,Abstract,Document Type,Source,p,Relevance_std,Relevance_ranked,X__2,Timespan_std,Timespan_ranked,Relevance_ranked_mod,Timespan_ranked_mod,Scopus_index,Present_in_training_docs
102,2-s2.0-79960557286,6,6,"Wilson H.B., Kendall B.E., Fuller R.A., Milton D.A., Possingham H.P.",57203500037;7102559310;16401209100;7005058634;7006846637;,"Analyzing Variability and the Rate of Decline of Migratory Shorebirds in Moreton Bay, Australia",2011,Conservation Biology,10.1111/j.1523-1739.2011.01670.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960557286&doi=10.1111%2fj.1523-1739.2011.01670.x&partnerID=40&md5=5e51854fafb70adeb7f19798e4dfdaf6,"Estimating the abundance of migratory species is difficult because sources of variability differ substantially among species and populations. Recently developed state-space models address this variability issue by directly modeling both environmental and measurement error, although their efficacy in detecting declines is relatively untested for empirical data. We applied state-space modeling, generalized least squares (with autoregression error structure), and standard linear regression to data on abundance of wetland birds (shorebirds and terns) at Moreton Bay in southeast Queensland, Australia. There are internationally significant numbers of 8 species of waterbirds in the bay, and it is a major terminus of the large East Asian-Australasian Flyway. In our analyses, we considered 22 migrant and 8 resident species. State-space models identified abundances of 7 species of migrants as significantly declining and abundance of one species as significantly increasing. Declines in migrant abundance over 15 years were 43-79%. Generalized least squares with an autoregressive error structure showed abundance changes in 11 species, and standard linear regression showed abundance changes in 15 species. The higher power of the regression models meant they detected more declines, but they also were associated with a higher rate of false detections. If the declines in Moreton Bay are consistent with trends from other sites across the flyway as a whole, then a large number of species are in significant decline. ©2011 Society for Conservation Biology.",Article,Scopus,0.743603816,1,1,NA,5,10,1,10,7,0
78,2-s2.0-62249146130,40,40,"Sapoznikow A., Quintana F., Kuba L.",6506594385;56212010600;6507581048;,Low seasonal variation in the diet of Rock Shags (Phalacrocorax magellanicus) at a Patagonian colony in Argentina,2009,Emu,10.1071/MU07061,https://www.scopus.com/inward/record.uri?eid=2-s2.0-62249146130&doi=10.1071%2fMU07061&partnerID=40&md5=bebd1096ec9af0ed0c8041c78fc75f0c,"The characteristics of the food sources exploited by seabirds are one of the main factors determining the abundance and distribution of those birds. Determination of the diet over the year and between breeding and non-breeding seasons is important in understanding the food sources and their potential relationship with seabird population dynamics. We studied seasonality in the diet of the Rock Shag (Phalacrocorax magellanicus), a seabird endemic to southern Argentina and Chile, at a colony at Punta Loma, Chubut, by analysis of pellets (regurgitated casts) collected weekly during two consecutive non-breeding and breeding seasons in 2002 and 2003. We identified 19 prey-types in the diet. Polychaetes were the most common item, being present in 80-90% of the samples. Fish were also dominant in both non-breeding and breeding seasons (present in 60-80% of the pellets), especially species of Patagonotothen, Ribeiroclinus and Helcogrammoides. Crustaceans and cephalopods were also present in the diet, but to a lesser extent. There was a high overlap in dietary composition between non-breeding and breeding seasons, although more crustaceans and cephalopods were consumed during the non-breeding season in 2002. Results indicate that the food sources of Rock Shags are present in their feeding areas throughout the year, although many of these species are restricted in their availability, are of small size and have low energy content. © Royal Australasian Orinthologists Union 2009.",Article,Scopus,0.741631988,NA,0,NA,NA,15,0,10,41,NA
90,2-s2.0-70249097744,72,72,"Brockie R.E., Sadleir R.M.F.S., Linklater W.L.",57202616382;6701366222;6701403134;,Long-term wildlife road-kill counts in New Zealand,2009,New Zealand Journal of Zoology,10.1080/03014220909510147,https://www.scopus.com/inward/record.uri?eid=2-s2.0-70249097744&doi=10.1080%2f03014220909510147&partnerID=40&md5=f429baad652a55c18461e6e36e50c791,"We compare the number of medium- sized animals (between rat and dog-size) killed on repeated counts along the same 1660 km of North Island highways in 1984,1994 and 2005 with other counts going back to 1949. Eleven mammal and 14 bird species were recorded, but Australian possums (Trichosurus vulpecula), hedgehogs (Erinaceus europaeus) and rabbits (Oryctolagus cuniculus) predominated, and pukekos (Porphyrio porphyrio), mynas (Acridotheres tristis), and Australian magpies (Gymnorhina tibiceri) were the most common birds. Counts of possums, hedgehogs and rabbits ranged between 0.7 and 89 corpses/100 km, and changed dramatically over six decades. The possum count rose 80% between 1984 and 1994, but declined 60% by 2005. A possible irruption of hedgehogs is reported in 1988-89, followed by an 82% decline in their numbers between 1994 and 2005. Although rabbit hemorrhagic disease was introduced to New Zealand in 1997,rabbit road-kill increased 59% between 1994 and 2005. The relationship between road-kill and traffic volume indicates that roads carrying more than 3000 vehicles per day act as barriers to larger mammals, while vehicles on less busy roads are more dangerous for crossing animals. We suggest that regular counts taken at annual intervals over the same roads is a useful method for gathering information about the changing distribution and relative abundance of certain animals on a provincial or national scale and over long periods of time. Regular counts at seasonal, monthly or weekly intervals are also a rich source of information. © The Royal Society of New Zealand 2009.",Article,Scopus,0.740304997,NA,?,"Potential methodological issue, use of road-kills, set to ? Following another search",NA,15,?,15,73,NA
62,2-s2.0-4344689239,69,69,"Innes J., Nugent G., Prime K., Spurr E.B.",7102004870;7005243869;36973218000;7003815307;,"Responses of kukupa (Hemiphaga novaeseelandiae) and other birds to mammal pest control at Motatau, Northland",2004,New Zealand Journal of Ecology,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-4344689239&partnerID=40&md5=97b138dee0a5862b2c9ce71da12e6b3c,"The kukupa or New Zealand pigeon (Hemiphaga novaeseelandiae)is gradually declining on the New Zealand mainland, due mostly to predation by introduced pest mammals including ship rats (Rattus rattus) and brushtail possums (Trichosurus vulpecula). We report on a co-operative project between Maori landowners, the Department of Conservation, and Manaaki Whenua-Landcare Research researchers to restore a Northland kukupa population and to examine kukupa nesting success in relation to pest abundance. Ship rats and possums were targeted by trapping and poisoning throughout Motatau Forest (350 ha) from 1997 to 1999; only possums were targeted in 2000. All 13 kukupa nests located before pest control started in late 1997 failed at the egg stage, but all seven nests located in 1998-99 successfully fledged young when trapping and tracking indices of possums and ship rats were less than 4%. After pest control, counts of kukupa and some other bird species increased at Motatau compared with counts in a nearby non-treatment block, suggesting numbers of adult kukupa can be increased in small forest areas by intensive pest control. This increase is due at least partly to increased nest success. Evidence from time-lapse video cameras, sign remaining at nests, and nest success rates under different pest control regimes suggest both ship rats and possums are important predators at kukupa nests. © New Zealand Ecological Society.",Article,Scopus,0.736122311,NA,?,Conservation intervention?,NA,15,?,15,70,NA
117,2-s2.0-85039986278,12,12,"Jia Q., Wang X., Zhang Y., Cao L., Fox A.D.",40861218700;55619294337;55739759000;35241965900;7402907165;,Drivers of waterbird communities and their declines on Yangtze River floodplain lakes,2018,Biological Conservation,10.1016/j.biocon.2017.12.029,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039986278&doi=10.1016%2fj.biocon.2017.12.029&partnerID=40&md5=646e2f3098fd02b1aefc91018e0b2916,"The seasonally flooded Yangtze Valley Floodplain wetlands of China are globally important for wintering waterbirds in the East Asian-Australasian Flyway. These birds have declined in the last 60 years, so understanding factors shaping waterbird distribution and abundance patterns is critical for their conservation. We applied linear mixed models to investigate the effects of climate, winter water area and inundation area (the difference between maximum flooded and winter dry season water area) on waterbird abundance and diversity at 72 lakes in 2005 and 2016. Neither winter water area nor climate featured in the best models, rather inundation area was the key determinant of waterbird abundance and diversity. Future water abstraction and land claim will therefore have greater impacts on waterbird abundance and diversity than likely climate change effects. Significant declines in waterbird abundance and diversity between 2005 and 2016 were not explained by modelled variables and there was no reduction in wetland inundation areas to explain these declines, confirming other factors were responsible. These potentially include declining wetland quality affecting carrying capacity (e.g. flooding phenology, disturbance, habitat loss and degradation, declining water quality caused by eutrophication and pollution) and/or factors limiting migratory waterbird populations at other stages in their life cycle elsewhere. The studied Yangtze lakes are amongst the best for wintering waterbirds and many are protected for their biodiversity, suggesting such protection cannot fully safeguard these internationally shared populations when threatened by other, currently unknown factors. This confirms the urgent need for more research to safeguard these ephemeral lake systems for their global biodiversity significance. © 2017",Article,Scopus,0.735013117,1,1,NA,10,15,1,15,13,NA
86,2-s2.0-67749111585,22,22,"Robertson H.A., Fraser J.R.",7203066291;29067793200;,Use of trained dogs to determine the age structure and conservation status of kiwi Apteryx spp. populations,2009,Bird Conservation International,10.1017/S0959270908007673,https://www.scopus.com/inward/record.uri?eid=2-s2.0-67749111585&doi=10.1017%2fS0959270908007673&partnerID=40&md5=e10c476cd3b3ddd8375c24216909cdb2,"Specially trained dogs are used to locate many threatened bird species in New Zealand during conservation management and research projects. Systematic searches were made in four forest patches in Northland where many Brown Kiwi Apteryx mantelli had been fitted with bands, wing tags, transponders or radio-transmitters over a 12-year period of experimental management. The percentage of subadult birds found by dogs increased in line with predictions from population models of the changing age structure of the population. The dogs independently found radio-tagged adults and subadults in close proportion to their known abundance. Dogs proved to be an excellent tool to determine the age structure of a kiwi population. With knowledge of the life history of the species involved, this information was used to make an accurate assessment of the conservation status of the study population of Brown Kiwi in Northland. Our results also support the recent downgrading of Little Spotted Kiwi Apteryx owenii from 'Vulnerable' to 'Near Threatened', which was based partly on healthy age ratios found during dog searches on Kapiti Island, rather than on results from a study of their breeding biology on the island which showed unsustainably low chick recruitment. © 2009 BirdLife International.",Article,Scopus,0.729905821,NA,?,NA,NA,15,?,15,23,NA
109,2-s2.0-84968639126,96,96,"Wang W., Fraser J.D., Chen J.",57189298806;57189296661;7501879668;,Wintering waterbirds in the middle and lower Yangtze River floodplain: Changes in abundance and distribution,2017,Bird Conservation International,10.1017/S0959270915000398,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84968639126&doi=10.1017%2fS0959270915000398&partnerID=40&md5=79e38edda521a51b5a3f6fdc7fb446fd,"Summary The middle and lower Yangtze River floodplain is a globally important wintering area for waterbirds in the East Asian-Australasian Flyway. Ornithologists have reported on wintering waterbirds in the floodplain since the 1950s. However, an integrated analysis of the long-term changes in waterbird diversity is not available. Here, we synthesise existing information on changes in wintering waterbird abundance and distribution in the floodplain, summarise possible influencing factors and propose some priorities for further research. Waterbird richness and abundance have declined over the past 60 years. Declining trends have been observed in a number of areas and species. Nevertheless, a few areas and species showed different trends. In addition, waterbirds have become more concentrated in a few suitable areas such as Poyang Lake and Dongting Lake. Land reclamation, hunting, dam operation and extensive aquaculture are probably the four major threats to wintering waterbirds, while establishment of nature reserves is beneficial to waterbird conservation. Our study suggests that waterbirds in the floodplain are vulnerable, and that effective conservation measures are needed to protect and restore the waterbird diversity of this area. Copyright © BirdLife International 2016.",Article,Scopus,0.729901419,NA,1,NA,NA,15,1,15,97,NA
64,2-s2.0-45249120385,53,53,"Pavey C.R., Eldridge S.R., Heywood M.",6603801405;7004645117;26024763000;,Population dynamics and prey selection of native and introduced predators during a rodent outbreak in arid Australia,2008,Journal of Mammalogy,10.1644/07-MAMM-A-168R.1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-45249120385&doi=10.1644%2f07-MAMM-A-168R.1&partnerID=40&md5=91ba5f4815f0861c4f6040f0652eb85f,"We examined population dynamics and trophic ecology of a predator-prey system in the Simpson Desert, Australia, consisting of an assemblage of small mammals (body mass < 100 g) and 4 species of predators: the endemic letter-winged kite (Elanus scriptus), a nocturnal-hunting rodent specialist; and 3 introduced mammalian predators (dingo [Canis lupus dingo], European red fox [Vulpes vulpes], and house cat [Felis catus]). This is the 1st comprehensive study of the responses of both the kite and introduced carnivores to a rodent outbreak. The 3.5-year study period included a population outbreak of about 24 months duration involving 3 native rodent species. Mammalian predators and kites exhibited similar population responses. Kites immigrated into the area within 6 months of the outbreak commencing, and remained while rodent abundance was high; however, all birds left the area after rodent populations crashed within a 6-week period. Dingoes and foxes were more abundant than cats and both species increased during the outbreak. All carnivores were resident. The letter-winged kite fed almost entirely on rodents. Rodents were the main prey of the 3 mammalian predators during the outbreak; however, all species had intermediate niche breadths. Dietary overlap between the kite and each carnivore was high during the rodent outbreak. During a nonoutbreak period, predation on rodents by the red fox remained high, whereas that by the dingo declined. We estimated the number of average-sized rodents (body mass 32.65 g) eaten daily by a nonreproducing individual to range from 1 (letter-winged kite) to 6 (red fox). We also estimated that the 3 mammalian predators (combined) captured 11 times as many rodents per day as letter-winged kites. There is considerable potential for food-based competition between the kite and introduced mammalian predators, particularly the red fox and house cat, in arid Australia. © 2008 American Society of Mammalogists.",Article,Scopus,0.723016122,NA,1,NA,NA,15,1,15,54,NA
25,2-s2.0-28244432802,3,3,Harper G.A.,7102633893;,"Numerical and functional response of feral cats (Felis catus) to variations in abundance of primary prey on Stewart Island (Rakiura), New Zealand",2005,Wildlife Research,10.1071/WR04057,https://www.scopus.com/inward/record.uri?eid=2-s2.0-28244432802&doi=10.1071%2fWR04057&partnerID=40&md5=7fc956c0fb6d3229c682dff8c0402f3b,"Few studies of populations of feral cats have simultaneously monitored the seasonal abundance of primary prey and the possible -prey-switch' to alternative prey when primary prey abundance declines. On Stewart Island, when the abundance of feral cats' primary prey, rats (Rattus spp.), was very low, significantly more cats died or left the study area than when rats were abundant. Cats preferentially preyed on rats regardless of rat abundance. Birds were the main alternative prey but cats did not prey-switch to birds when rat abundance was low, possibly owing to the difficulty of capture, and small mass, of birds compared with rats. On Stewart Island numbers of feral cats are restricted by seasonal depressions in abundance of their primary prey, coupled with limited alternative prey biomass. © CSIRO 2005.",Article,Scopus,0.719264434,?,?,NA,5,15,?,15,4,NA
9,2-s2.0-1142264917,4,4,"Sweetapple P.J., Fraser K.W., Knightbridge P.I.",6602694467;7102478741;6506296924;,"Diet and impacts of brushtail possum populations across an invasion front in South Westland, New Zealand",2004,New Zealand Journal of Ecology,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-1142264917&partnerID=40&md5=d3da3ab918f8e288bfaf30a7051dffff,"Impact of the irruptive fluctuation in abundance of brushtail possum populations since their initial colonisation was investigated in the forests of South Westland, New Zealand. Possum abundance, fecundity, and diet, the condition of common possum-palatable tree species, and the abundance of common forest birds were measured at three sites occupied by possums for c. 10, 20, and 30 years. Possum densities were highest at the site where possums had been present for c. 20 years. Possum fecundity was higher at the site they had recently colonised than at the two sites where they had been present for c. 20-30 years. Diet of possums where they had recently colonised was dominated by highly preferred foods (72% of total diet), whereas these same foods contributed just 36% of total diet at the site where possums had been present for more than two decades. Canopy condition of common possum-preferred trees was scored progressively lower in areas with increasing length of possum occupation, especially at the site where the possum population had apparently declined from its maximum density. Native forest bird abundance also declined with increasing length of possum occupation. The implications of these results for management are discussed. © New Zealand Ecological Society.",Article,Scopus,0.719113194,?,?,NA,5,15,?,15,5,NA
19,2-s2.0-23744476409,76,76,"Fraser F.J., Whitehead P.J.",7102616182;7103062306;,Predation of artificial ground nests in Australian tropical savannas: Inverse edge effects,2005,Wildlife Research,10.1071/WR04021,https://www.scopus.com/inward/record.uri?eid=2-s2.0-23744476409&doi=10.1071%2fWR04021&partnerID=40&md5=e70d6f7a9681f14dc4e52bf811ff3069,"Depredation of artificial ground nests was examined in tropical savanna in northern Australia to assess potential predation pressures on nests of the partridge pigeon (Geophaps smithii), a declining tropical granivore. Predation rates were examined at two sites, Kakadu National Park (which supported a relatively high density of partridge pigeons) and Berry Springs (which had greater habitat fragmentation and comparatively low partridge pigeon density). The effects of distance from road, understorey structure, topography and nest-microsite concealment on nest predation rates were examined. Artificial-nest predation rates were greater at 150 m from roads than <1 m from the roadside. Predation rates did not vary with understorey structure, topography, or level of nest concealment. There was marked variation between sites, with predation levels at Kakadu more than double those recorded for Berry Springs. Discerning predator identity, or even the size of a predator, from marks left in clay eggs proved difficult and was possible for ∼35% of predation events. Of these, 42% of predation events involved predators of a size we considered too small to take a natural partridge pigeon nest. We suggest that extrapolation from artificial to natural ground-nest predation rates be undertaken with caution for landscapes such as Australia's tropical savanna, which supports a high diversity and abundance of small potential predators of artificial nests. There was no evidence of predation by birds, and the methodology proved inadequate for identifying predation by feral cats (Felis catus). © CSIRO 2005.",Article,Scopus,0.713177154,NA,0,NA,NA,15,0,15,77,NA
113,2-s2.0-84995639267,67,67,"Xia S., Yu X., Millington S., Liu Y., Jia Y., Wang L., Hou X., Jiang L.",57191418963;35197677500;57191983130;55994328200;7401504040;51764653500;8241727900;14031384700;,Identifying priority sites and gaps for the conservation of migratory waterbirds in China's coastal wetlands,2017,Biological Conservation,10.1016/j.biocon.2016.07.025,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995639267&doi=10.1016%2fj.biocon.2016.07.025&partnerID=40&md5=ea14443c095b8813e46bc9dc6786d636,"Many waterbird species, in particularly migratory shorebirds, on the East Asian-Australasian Flyway depend on the intertidal areas of coastal China. In recent years, these habitats have suffered severe shrinkage as a result of wetland loss and degradation. Identifying critical areas for waterbirds and assessing conservation status has become an urgent priority for biological conservation. Based on the criteria used to designate Ramsar sites and East Asian-Australasian Flyway Partnership (EAAFP) Flyway Network sites, a general framework is proposed and applied to identify priority sites in China's coastal wetlands using a comprehensive waterbird survey dataset. Sites priority were evaluated by using appearance of globally threatened bird species, and bid species exceeding 1% of their global or flyway population, and population abundance. Sites priorities were ranked using an “irreplaceability index”. Totally, 110 sites are proposed as priority sites. Considering the strategic importance of China's coastal wetlands for migratory waterbirds, the conservation status of China's coastal wetlands is inadequate to protect these waterbirds. Currently, 67 of the 110 priority sites lie outside protected areas. Some critical habitats for waterbirds are not included in individual protected areas, especially in Jiangsu, Zhejiang, and Hebei provinces. Improved protection of these areas is urgently needed. However, conservation efforts in China's coastal wetlands face numerous challenges. Many important intertidal areas are increasingly threatened by ongoing and future reclamation plans. There is an urgent need to re-consider and limit the reclamation, particularly at critical sites, and put in place conservation measures to protect migratory waterbirds and their habitats. © 2016 Elsevier Ltd",Article,Scopus,0.70424514,NA,NA,NA,NA,NA,?,15,68,NA
72,2-s2.0-53849085787,57,57,"Whitehead A.L., Edge K.-A., Smart A.F., Hill G.S., Willans M.J.",24833695100;7004535346;24833321600;24832607900;6603108610;,Large scale predator control improves the productivity of a rare New Zealand riverine duck,2008,Biological Conservation,10.1016/j.biocon.2008.08.013,https://www.scopus.com/inward/record.uri?eid=2-s2.0-53849085787&doi=10.1016%2fj.biocon.2008.08.013&partnerID=40&md5=96bf15d7b5f3950ecbd480b3aab29991,"Declines in avian populations are often attributed to the presence of introduced predators but conservation managers frequently lack good information about the effectiveness of potential predator control regimes for protecting threatened species. Whio, Hymenolaimus malacorhynchos, are a threatened New Zealand waterfowl that has been declining in both distribution and abundance. We conducted a six-year study using a paired-catchment experiment in New Zealand Nothofagus forest as part of an adaptive management programme to assess whether whio populations responded positively to stoat (Mustela erminea) control. Video monitoring identified stoats as the primary nest predator. Year-round low-intensity stoat control (10 traps per linear km) significantly reduced the stoat abundance index in trapped sites compared with untrapped sites. As a result, whio nesting success and productivity, the number of fledglings produced per pair, increased significantly in the trapped compared to the untrapped area. However, survival rates and the number of pairs did not change significantly between the treatments. These findings indicate stoats are the primary agent of decline for whio in this Nothofagus forest system, and show that low-intensity stoat control is sufficient to improve the productivity of whio populations. Overall, the study demonstrates the value of an adaptive management approach whereby management techniques can be evaluated to ensure that the primary agent of decline is clearly identified and that predator densities are kept sufficiently low. © 2008 Elsevier Ltd. All rights reserved.",Article,Scopus,0.701815954,NA,NA,NA,NA,NA,,,58,NA
2,2-s2.0-0027837007,108,108,"Wood K.A., Simcock R.A.",56248093500;57189447028;,"Birds of the lllawarra district, 1982-87",1993,Emu,10.1071/MU9930137,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027837007&doi=10.1071%2fMU9930137&partnerID=40&md5=d7fa3efbecda67ad69baa4f194e4b924,"From 1982 to 1987, nine teams of observers performed bi-annual timed counts in autumn and spring (n = 12) to determine species richness, relative abundance, frequency of occurrence, distribution and diversity. Cumulatively, 61 observers counted 217 759 individuals of 238 species. In autumn and spring respectively, 198 and 217 species were recorded of which 104 (53%) and 122 (56%) were present in every count (n = 6). Thirty-one species were recorded only once in autumn (16% of total) and, by coincidence, also only once in spring (14% of total). The overall population comprised mostly residents (66%), passerines (42%) and species which preferred woodlands (31%) or wet lands (30%). Species censused with highly variable numbers were the Silver Gull Larus novaehollandiae (53% to 21% of count totals) and Short-tailed Shearwater Puffinus tenuiros- tris (40% to zero). When these two species were excluded, there were significant seasonal differences in the number of other species present (average 12% higher in spring), the number of individuals counted (average 47% higher in autumn) and the indices of diversity of other species (average 24% higher in spring). Relative abundance, frequency of occurrence and distribution of all species are quantified in an appendix. © 1993 Royal Australasian Ornithologists Union.",Article,Scopus,0.70094837,NA,NA,NA,NA,NA,,,109,NA
29,2-s2.0-33645099771,92,92,"Zanette L., Clinchy M., Smith J.N.M.",6701648184;6602888886;7410169121;,Food and predators affect egg production in song sparrows,2006,Ecology,10.1890/0012-9658(2006)87[2459:FAPAEP]2.0.CO;2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33645099771&doi=10.1890%2f0012-9658%282006%2987%5b2459%3aFAPAEP%5d2.0.CO%3b2&partnerID=40&md5=8441a714ea36d2f8b03b5ec9f9fd0ef7,"Although the possibility that food and predators may interact in limiting avian populations has long been recognized, there have been few attempts to test this experimentally in the field. We conducted a manipulative food addition experiment on the demography of Song Sparrows (Melospiza melodia) across sites that varied in predator abundance, near Victoria, British Columbia, Canada, over three consecutive breeding seasons. We previously showed that food and predators had interactive effects on annual reproductive success (young fledged per female). Here, we report the effects on egg production. Our results show that food limits the total number of eggs laid over the breeding season (""total egg production"") and that interactive food and predator effects, including food effects on nest predation, determine how those eggs are ""parceled out"" into different nests. Food addition alone significantly affected total egg production, and there was no significant interannual variability in this result. At the same time, both food and predators affected the two determinants of total egg production: ""clutch number"" (total number of clutches laid) and average clutch size. Both clutch number and size were affected by a food X predator X year interaction. Clutch number was lower at low-predator locations because there was less nest predation and thus less renesting. Food addition also significantly reduced nest predation, but there was significant interannual variation in this effect. This interannual variation was responsible for the food X predator X year interactions because the larger the effect of food on nest predation in a given year, the smaller was the effect of food on clutch number; and the smaller the effect of food on clutch number, the larger was the effect of food on clutch size. Potential predator and year effects on total egg production were thus cancelled out by an inverse relationship between clutch number and clutch size. We suggest that combined food and predator effects on demography could be the norm in both birds and mammals. © 2006 by the Ecological Society of America.",Article,Scopus,0.687827811,NA,NA,NA,NA,NA,,,93,NA
14,2-s2.0-20444423324,8,8,"Shoo L.P., Williams S.E., Hero J.-M.",8622098900;7404834819;6603725974;,Climate warming and the rainforest birds of the Australian Wet Tropics: Using abundance data as a sensitive predictor of change in total population size,2005,Biological Conservation,10.1016/j.biocon.2005.04.003,https://www.scopus.com/inward/record.uri?eid=2-s2.0-20444423324&doi=10.1016%2fj.biocon.2005.04.003&partnerID=40&md5=84f1fdba5fc1916fa662fb9df8f99131,"Global average surface temperatures have increased rapidly over the last 100 years and there is accumulating evidence that climate change is already causing shifts in species' distributions. We use extensive abundance data and expected range shifts across altitudinal gradients to predict changes in total population size of rainforest birds of Australian tropical rainforests in response to climate warming. According to our most conservative model scenario, 74% of rainforest birds of north-eastern Australia are predicted to become threatened (including 26 critically endangered species) as a result of projected mid-range warming expected within the next 100 years. Extinction risk varies according to where along the altitudinal gradient a species is currently most abundant. Upland birds are most affected and are likely to be immediately threatened by even small increases in temperature. In contrast, there is a capacity for the population size of lowland species to increase, at least in the short term. We conclude that abundance data collected across climatic gradients will be fundamental to gaining an understanding of population size change associated with climate warming. © 2005 Elsevier Ltd. All rights reserved.",Article,Scopus,0.685706033,?,NA,NA,10,NA,,,9,NA
116,2-s2.0-85018648314,80,80,"Duron Q., Shiels A.B., Vidal E.",37076966000;7003772174;7102685772;,Control of invasive rats on islands and priorities for future action,2017,Conservation Biology,10.1111/cobi.12885,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018648314&doi=10.1111%2fcobi.12885&partnerID=40&md5=1846184dfc91e50e5bb64dc3e0e96ec7,"Invasive rats are one of the world's most successful animal groups that cause native species extinctions and ecosystem change, particularly on islands. On large islands, rat eradication is often impossible and population control, defined as the local limitation of rat abundance, is now routinely performed on many of the world's islands as an alternative management tool. However, a synthesis of the motivations, techniques, costs, and outcomes of such rat-control projects is lacking. We reviewed the literature, searched relevant websites, and conducted a survey via a questionnaire to synthesize the available information on rat-control projects in island natural areas worldwide to improve rat management and native species conservation. Data were collected from 136 projects conducted over the last 40 years; most were located in Australasia (46%) and the tropical Pacific (25%) in forest ecosystems (65%) and coastal strands (22%). Most of the projects targeted Rattus rattus and most (82%) were aimed at protecting birds and endangered ecosystems. Poisoning (35%) and a combination of trapping and poisoning (42%) were the most common methods. Poisoning allows for treatment of larger areas, and poison projects generally last longer than trapping projects. Second-generation anticoagulants (mainly brodifacoum and bromadiolone) were used most often. The median annual cost for rat-control projects was US$17,262 or US$227/ha. Median project duration was 4 years. For 58% of the projects, rat population reduction was reported, and 51% of projects showed evidence of positive effects on biodiversity. Our data were from few countries, revealing the need to expand rat-control distribution especially in some biodiversity hotspots. Improvement in control methods is needed as is regular monitoring to assess short- and long-term effectiveness of rat-control. © 2016 Society for Conservation Biology",Review,Scopus,0.677899549,NA,NA,NA,NA,NA,,,81,NA
11,2-s2.0-11844264893,39,39,"King C.M., White P.C.L.",7401525272;55911963100;,Decline in capture rate of stoats at high mouse densities in New Zealand Nothofagus forests,2004,New Zealand Journal of Ecology,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-11844264893&partnerID=40&md5=6c78b9421b85581d0b04b402bd6c9240,"We present two statistical models documenting variations in density indices of stoats and of mice in New Zealand southern beech (Nothofagus spp.) forests. They confirm previous, simpler correlations showing that the summer capture rate of stoats increases with spring mouse density index up to about 20-25 mouse captures per 100 trap-nights (C/100TN). However, at much higher mouse densities (60-80 C/100TN), observed in the Grebe and Borland Valleys in southern Fiordland in 1979/80 and again in 1999/2000, fewer stoats were caught than expected. These models quantify a serious decline in capture rate of stoats during periods of high mouse abundance over the range 25-80 C/100TN. At such times, management strategies aiming to protect threatened birds by intensive lethal trapping of stoats during the nesting seasons may be least effective just when they are most needed. © New Zealand Ecological Society.",Article,Scopus,0.676695769,NA,NA,NA,NA,NA,,,40,NA
57,2-s2.0-38649099365,49,49,"Cassey P., Craig J.L., McArdle B.H., Barraclough R.K.",6701623283;7401926370;7005760191;23479290300;,Distance sampling techniques compared for a New Zealand endemic passerine (Philesturnus carunculatus rufusater),2007,New Zealand Journal of Ecology,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-38649099365&partnerID=40&md5=f03b14d2a9ea9b717174895787011ed9,"The effectiveness of line- and point-transect distance sampling methods was compared for estimating the density of a conspicuous endemic passerine, the North Island saddleback Philesturnus carunculatus rufusater, in two forest habitats on Tiritiri Matangi Island, Hauraki Gulf, New Zealand. The reference population abundance in each habitat was calculated through an intensive capture, colour-banding, and resighting effort. Line transects consistently produced unbiased estimates of density for both sites at two time periods (morning and afternoon), and proved to be the most efficient of the distance sampling methods tested. Point-transect methods proved to be biased in this instance, consistently producing overestimates of density for this species, and were unreliable as indices of the small differences in density between habitats. Transect counts conducted from established walking tracks underestimated both density and the variance of estimated density. We conclude that in situations requiring estimates of absolute density for North Island saddleback, a series of randomly positioned line transects will accurately represent the density of individuals. Furthermore, this study highlights the need to pilot distance survey techniques on the species of interest to detect possible violation of the assumptions underlying these methods. We question the widespread use of point-transect counts for censusing avian species without such preliminary investigation, and recommend finther comparisons of distance sampling methods in New Zealand with reference populations where opportunity provides. © New Zealand Ecological Society.",Article,Scopus,0.672873812,NA,NA,NA,NA,NA,,,50,NA
