,EID,X__1,Unnamed: 0,Authors,Author(s) ID,Title,Year,Source title,DOI,Link,Abstract,Document Type,Source,p,Relevance_std,Relevance_ranked,X__2,Timespan_std,Timespan_ranked,Relevance_ranked_mod,Timespan_ranked_mod,Scopus_index,Present_in_training_docs
148,2-s2.0-79952154964,221,221,"Carmona R., Sauma L.",7007119480;37003079300;,"Environment use of two sites, coastal and artificial freshwater, by the Least Sandpiper (Calidris minutilla) in Baja California Peninsula [Uso de dos ambientes, costero y dulceacuicola, por el playerito menor (Calidris minutilla) en la Peninsula de Baja California Mexico]",2010,Ornitologia Neotropical,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952154964&partnerID=40&md5=55577675545871172d8eb0eff7c1c918,"During migration, least sandpipers (Calidris minutilla) are common along the Baja California Peninsula near its southern end, including at the Ensenada de La Paz, where they are found at mudflats (beach) and five adjacent oxidation ponds (sewage treatment). During the migration season 2001-2002, we determined the abundance and population structure of least sandpipers at both locations. The species was most abundant in August and February at the oxidation ponds and beach, respectively, suggesting that the ponds were used by birds in transit and the beach by wintering birds. The area appears to be a stopover site for migrating males, which were more abundant in autumn, and a wintering area for females, which were more abundant in winters. Adults were more abundant in fall, and the Ensenada could be a migratory step for adults, but a wintering area for juveniles. The mass of males was greater in the oxidation ponds in autumn, supporting the idea that larger males use the Ensenada as an step site. In sum, the Ensenada of La Paz was used in autumn preferably by adult males and in winter by juvenile females. © The Neotropical Ornithological Society.",Article,Scopus,0.751625874,NA,NA,NA,NA,NA,,,222,NA
171,2-s2.0-84864629519,23,23,"Mathewson H.A., Groce J.E., McFarland T.M., Morrison M.L., Newnam J.C., Snelgrove R.T., Collier B.A., Wilkins R.N.",48461443600;24481367600;51864316900;7201675328;48461835000;38862915800;11139441200;8147904600;,"Estimating breeding season abundance of golden-cheeked warblers in Texas, USA",2012,Journal of Wildlife Management,10.1002/jwmg.352,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864629519&doi=10.1002%2fjwmg.352&partnerID=40&md5=e0b1d71d2d50881558dff803b8234bf6,"Population abundance estimates using predictive models are important for describing habitat use and responses to population-level impacts, evaluating conservation status of a species, and for establishing monitoring programs. The golden-cheeked warbler (Setophaga chrysoparia) is a neotropical migratory bird that was listed as federally endangered in 1990 because of threats related to loss and fragmentation of its woodland habitat. Since listing, abundance estimates for the species have mainly relied on localized population studies on public lands and qualitative-based methods. Our goal was to estimate breeding population size of male warblers using a predictive model based on metrics for patches of woodland habitat throughout the species' breeding range. We first conducted occupancy surveys to determine range-wide distribution. We then conducted standard point-count surveys on a subset of the initial sampling locations to estimate density of males. Mean observed patch-specific density was 0.23 males/ha (95% CI = 0.197-0.252, n = 301). We modeled the relationship between patch-specific density of males and woodland patch characteristics (size and landscape composition) and predicted patch occupancy. The probability of patch occupancy, derived from a model that used patch size and landscape composition as predictor variables while addressing effects of spatial relatedness, best predicted patch-specific density. We predicted patch-specific densities as a function of occupancy probability and estimated abundance of male warblers across 63,616 woodland patches accounting for 1.678 million ha of potential warbler habitat. Using a Monte Carlo simulation, our approach yielded a range-wide male warbler population estimate of 263,339 (95% CI: 223,927-302,620). Our results provide the first abundance estimate using habitat and count data from a sampling design focused on range-wide inference. Managers can use the resulting model as a tool to support conservation planning and guide recovery efforts. © 2012 The Wildlife Society.",Article,Scopus,0.749111675,0,NA,NA,15,NA,,,24,NA
207,2-s2.0-84964221912,118,118,"Hallworth M.T., Scott Sillett T., Van Wilgenburg S.L., Hobson K.A., P.marra P.",25029768400;18937100500;6506695807;7102130230;57188926325;,Migratory connectivity of a neotropical migratory songbird revealed by archival light-level geolocators,2015,Ecological Applications,10.5479/data.smbc.20140815,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964221912&doi=10.5479%2fdata.smbc.20140815&partnerID=40&md5=3305ba52c0b2701966ddf388ab63ec81,"Understanding migratory connectivity is critical for interpreting population dynamics, seasonal interactions, and for the implementation of conservation strategies of migratory species. We evaluated the migratory connectivity of a Neotropical migratory songbird, the Ovenbird (Seiurus aurocapilla) using archival light-level geolocators deployed at two breeding and four nonbreeding locations while incorporating Ovenbird abundance as prior information using Bayes' Rule. We also included band recoveries submitted to the United States Geological Survey's Bird Banding Laboratory to assess connectivity of areas where geolocators were not deployed. We created a probabilistic map of origin for each capture site and mapped spring migration routes between nonbreeding and breeding locations. We found a complete separation of eastern and western populations of Ovenbirds throughout the annual cycle. Breeding Ovenbirds from western Canada spent the nonbreeding season throughout Central America and migrated through central North America during spring migration. Birds breeding in the northeastern United States were distributed throughout the central Greater Antilles in the Caribbean and migrated through eastern North America during spring migration. Fall migration routes were not included because the timing of migration coincided with fall equinox when latitudinal estimates are unreliable. However, longitudinal estimates suggest no overlap between eastern and western populations during fall migration. Ovenbirds with geolocators attached in Jamaica bred in the northeastern United States with the highest posterior probability of origin found in Massachusetts, while Ovenbirds captured in Florida and Puerto Rico bred primarily in the mid-Atlantic. Incorporating Ovenbird abundance as a prior into geolocator estimates decreased the area of origin by 90.37% ± 1.05% (mean ± SE) for the breeding season and 62.30% ± 1.69% for the nonbreeding season, compared to geolocator estimates alone. Ovenbirds exhibited strong migratory connectivity between breeding and nonbreeding season, which has important implications for various aspects of the ecology, evolution, and conservation. ©2015 by the Ecological Society of America.",Article,Scopus,0.744330965,NA,NA,NA,NA,NA,,,119,NA
153,2-s2.0-79959841285,69,69,"Chandler R.B., King D.I.",25229880000;55751038800;,Habitat quality and habitat selection of golden-winged warblers in Costa Rica: An application of hierarchical models for open populations,2011,Journal of Applied Ecology,10.1111/j.1365-2664.2011.02001.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959841285&doi=10.1111%2fj.1365-2664.2011.02001.x&partnerID=40&md5=73fe878f8764ae157461faae6e651408,"Identifying high-quality habitat is integral to effective species conservation efforts and requires information about habitat-specific abundance and demographics. This information is lacking for many species of conservation concern because of the inherent difficulties associated with implementing mark-recapture studies at large spatial scales. The golden-winged warbler Vermivora chrysoptera is a Neotropical-Nearctic migratory bird experiencing a long-term population decline; yet no information about non-breeding season habitat quality or habitat selection exists to inform conservation efforts. We used a novel hierarchical model that requires only spatially and temporally replicated count data to estimate habitat-specific abundance, apparent survival, recruitment and detection probability of golden-winged warblers wintering in Costa Rica. We quantified habitat selection at the home-range level using radiotelemetry. Golden-winged warblers were absent from tropical dry forest and were most abundant in premontane evergreen forest. Within their home ranges, golden-winged warblers selected microhabitat features associated with intermediate disturbance that reflected their preference for foraging in hanging dead leaves. Consistent with other evidence of a declining population, local population size decreased over the duration of the study. The rate of decrease was higher during the non-breeding season than among seasons. We found no differences in apparent survival or recruitment among habitat types; however, our estimates of these parameters were imprecise. Synthesis and applications. Golden-winged warblers are forest-dependent species during the non-breeding season and have specialized microhabitat requirements that make them vulnerable to ongoing tropical deforestation. However, advanced secondary forests can provide the requisite microhabitat features, and because we found no evidence of reduced survival in this habitat type, regenerating forest on degraded lands may be an effective component of a conservation strategy for this species. Our study also demonstrates that information on population dynamics and habitat quality can be obtained using repeated counts instead of mark-recapture methods. © 2011 The Authors. Journal of Applied Ecology © 2011 British Ecological Society.",Article,Scopus,0.741009818,NA,NA,NA,NA,NA,,,70,0
170,2-s2.0-84864018677,134,134,"Lumpkin H.A., Pearson S.M., Turner M.G.",34768802400;7201386507;7403215651;,Effects of Climate and Exurban Development on Nest Predation and Predator Presence in the southern Appalachian Mountains (U.S.A.),2012,Conservation Biology,10.1111/j.1523-1739.2012.01851.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864018677&doi=10.1111%2fj.1523-1739.2012.01851.x&partnerID=40&md5=0d905157fa1390df3448af683d05fee0,"In the eastern United States, land-use and climate change have likely contributed to declines in the abundance of Neotropical migrant birds that occupy forest interiors, but the mechanisms are not well understood. We conducted a nest-predation experiment in southern Appalachian Mountain forests (North Carolina, U.S.A.) during the 2009 and 2010 breeding seasons to determine the effects of exurban development and temperature on predator presence and the average number of days until eggs in an artificial nest were disturbed by predators. We baited artificial nests with quail (Excalfactoria chinensi) eggs and monitored them for 18 days. We used clay eggs, track plates, and motion-triggered cameras to detect and identify nest predators. The average number of days a nest was undisturbed decreased as mean temperature increased and, to a lesser extent, as the density of buildings increased. Nests on the ground were more often depredated than those in trees, likely due to increased predation by opossum (Didelphis virginiana) and other carnivores. Raccoons (Procyon lotor), opossums, corvids (Corvus brachyrhynchos and Cyanocitta cristata), chipmunks (Tamias striatus), black bears (Ursus americanus), and domestic cats (Felis catus) were the most commonly detected predators. Presence of these predators did not vary as a function of mean temperature. Domestic cats and corvids were detected more frequently in plots with high rather than low densities of buildings. Forest-interior specialists and Neotropical migrants often nest in cool, high-elevation areas with low housing density. These bird species, especially those that nest on the ground, may be most vulnerable to increased nest predation if temperature and exurban development increase at higher elevations as anticipated. © 2012 Society for Conservation Biology.",Article,Scopus,0.737607225,NA,NA,NA,NA,NA,,,135,NA
212,2-s2.0-84981524201,42,42,"Barrientos C., González-Acuña D., Moreno L., Ardiles K., Ricardo A.F.R.",16027876200;55664435400;7101696494;16028082100;16029611000;,"Aves asociadas al aeropuerto carriel sur de talcahuano, sur de Chile: Evaluación de peligro aviario [Associated birds to the carriel sur airport of talcahuano, South of Chile: Evaluation of endangered aviary]",2016,Gayana,10.4067/S0717-65382016000100005,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84981524201&doi=10.4067%2fS0717-65382016000100005&partnerID=40&md5=9e5a9bb452dff4563bfd9c13bccc514e,"Between the summer 2002 and 2005 was evaluated the richness and abundance of birds associated to the Carriel Sur Airport of Talcahuano and was estimated the collision risk representing each species for air navigation. Birds were counted in 10 count points distributed in different habitats around the landing runways. The collision risk was estimated by the Avian Hazard Index (AHI) which combines size, abundance and history of collisions of each species. During the study period 63 species were recorded, plus 10 aditional species were recorded after summer 2005. The most abundant species were the Grassland Yellow-Finch, Kelp Gull, Southern Lapwing Long-tailed Meadowlark (28%, 14%, 10%, 8% of all individual records). Excepting Kelp Gull, all remaining species exhibited seasonal cycles of abundance. The Kelp Gull showed multiyear outbreaks triggered. The species representing a higher collision risk for air navigation are the Kelp Gull (API = 36), Southern Lapwing (AHI = 24), South American Tern (AHI = 16), Black Vulture (AHI = 12), Neotropic Cormorant (AHI = 9) and Chimango Caracara (AHI = 8). However, the each species’ AHI varied temporally from very high to very low values according to changes in abundance. This study refl ects the need for long-term assessments of changes in population size of bird species to better approximate the risk of bird-aircraft collisions. © 2016, Universidad de Concepcion. All rights reserved.",Article,Scopus,0.736516485,NA,NA,NA,NA,NA,,,43,NA
121,2-s2.0-67449166603,66,66,"Norris D.R., Marra P.P., Bowen G.J., Ratcliffe L.M., Royle J.A., Kyser T.K.",7201567626;7004545435;7102648080;7004472573;7005951931;6603346992;,"Migratory connectivity of a widely distributed songbird, the american redstart (Setophaga Ruticilla)",2006,Ornithological Monographs,10.1642/0078-6594(2006)61[14:MCOAWD]2.0.CO;2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-67449166603&doi=10.1642%2f0078-6594%282006%2961%5b14%3aMCOAWD%5d2.0.CO%3b2&partnerID=40&md5=5eb8c88bf9ba6f4385786f64187610af,"Determining the degree of connectivity between breeding and wintering populations is critical for understanding the ecology and evolution of migratory systems. We analyzed stable hydrogen isotopic compositions in tail feathers (δDw) collected from 26 sites in 11 countries throughout the wintering range of the American Redstart (Setophaga ruticilla), a Nearctic- Neotropical migratory passerine bird. Feathers were assumed to have molted on the breeding grounds, and δDw was used to estimate breeding origin. Values of δDw were highly correlated with longitude of sampling location, indicating that breeding populations were generally distributed along the east-west axis of the wintering grounds. Within the Caribbean region, Florida, and Bahamas, δDw values were negatively correlated with winter latitude, which suggests that American Redstarts exhibit a pattern of chain migration in which individuals wintering at northern latitudes are also the most northern breeders. To identify the most probable breeding regions, we used a likelihood-assignment test incorporated with a prior probability of breeding abundance using Bayes's rule. Expected δD values of feathers from five breeding regions were based on interpolated δD values from a model of continent-wide growing-season δD values in precipitation (δDp) and were adjusted to account for a discrimination factor between precipitation and feathers. At most wintering locations, breeding assignments were significantly different from expected frequencies based on relative breeding abundance. Birds wintering in eastern and western Mexico had a high probability of breeding in northwest and midwest North America, whereas birds in the Greater and Lesser Antilles were likely to have originated from breeding regions in the northeast and southeast, respectively. Migratory connectivity, such as we report here, implies that the dynamics of breeding and nonbreeding populations may be linked at a regional scale. These results provide a key opportunity for studying the year-round ecology and evolution of spatially connected populations in a migratory species. © The American Ornithologists' Union 2006.",Article,Scopus,0.735613152,NA,NA,NA,NA,NA,,,67,NA
125,2-s2.0-7744246231,30,30,"Dugger K.M., Faaborg J., Arendt W.J., Hobson K.A.",6603441948;7003400437;7004842691;7102130230;,Understanding survival and abundance of overwintering warblers: Does rainfall matter?,2004,Condor,10.1650/7632,https://www.scopus.com/inward/record.uri?eid=2-s2.0-7744246231&doi=10.1650%2f7632&partnerID=40&md5=764da575cfd41c1f680c8796c760a30a,"We investigated relationships between warbler abundance and survival rates measured on a Puerto Rican wintering site and rainfall patterns measured on the wintering site and in regions where these warblers breed, as estimated using stable-isotope analysis (δD) of feathers collected from wintering birds. We banded birds using constant-effort mist netting from January 1989-2003 in the Gunica Forest of southwestern Puerto Rico. Black-and-white Warblers (Mniotilta varia), American Redstarts (Setophaga ruticilla), and Ovenbirds (Seiurus aurocapilla) dominated the Neotropical migrant capture totals each winter, with resulting sample sizes large enough to estimate survival rates. Estimates of capture probability from survival modeling allowed us to estimate abundance from mist-netting capture totals for Black-and-white Warblers and Ovenbirds. Stable-hydrogen isotopes showed that the three focal species came mostly from the eastern United States. Black-and-white Warbler abundance was related to rainfall total deviations from normal in Guánica Forest, and Ovenbird abundance was related to total annual rainfall in the United States. Survival models with rainfall covariates were weakly supported overall, but apparent survival of Black-and-white Warblers and American Redstarts was negatively related to rain during the first 6 months of the year at Guánica, and Ovenbird survival was related to rainfall during the spring in the southeastern U.S. Abundance and apparent survival exhibited similar, species-specific patterns of association with rainfall for Black-and-white Warblers and Ovenbirds. Winter rainfall was important to demographic parameters of Black-and-white Warblers, and breeding-season rain was important to Ovenbirds.",Article,Scopus,0.732104624,NA,NA,NA,NA,NA,,,31,NA
200,2-s2.0-84949996420,52,52,"Thel T.N., Teixeira P.H.R., Lyra-Neves R.M., Telino-Júnior W.R., Ferreira J.M.R., Azevedo-Júnior S.M.",56560296200;56681794200;56560085800;6506330780;56559224500;55144038400;,"Aspects of the ecology of Penelope superciliaris temminck, 1815 (Aves: Cracidae) in the Araripe National Forest, Ceará, Brazil [Aspectos ecológicos de Penelope superciliaris temminck, 1815 (Aves: Cracidae) na Floresta Nacional do Araripe, Ceará, Brasil]",2015,Brazilian Journal of Biology,10.1590/1519-6984.07314,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949996420&doi=10.1590%2f1519-6984.07314&partnerID=40&md5=3d7c733b086055a20ef3cd47bc97d90e,"Guans are large frugivorous birds that inhabit Neotropical forests and play a fundamental role in seed dispersal and forest regeneration. Despite their ecological importance, the natural populations of these birds are increasingly threatened by deforestation and hunting pressure. The present study was conducted in the Araripe National Forest, Ceará (Brazil), with the objective of estimating population parameters (density and total population size) in the Rusty-margined Guan (Penelope superciliaris) and the White-browed Guan (Penelope jacucaca), as well as providing data on their feeding ecology, including seasonal variation and fruit morphology. The study was based on the monthly collection of data between November, 2011, and October, 2012. Population parameters were estimated using line transect surveys, while feeding ecology was studied by direct observation, and the collection of plant and fecal samples. The estimated population density of P. superciliaris was 19.17 individuals/km2 (CV=13.98%), with a mean of 0.13 sightings per 10 km walked. Penelope jacucaca was not encountered during the surveys. A total of 14 plant species were recorded in the diet of P. superciliaris, 12 by direct observation, and two from fecal samples. Fruit diameter varied from 6.3±1.35 mm (Miconia albicans) to 29.9±1.7 mm (Psidium sp.). Yellow was the most frequent fruit color (41.6%, n=5), with two species each (16.6%) providing black, green, and red fruits. Fleshy fruits of the baccate (50.0%, n=6) and drupe (33.3%, n=4) types were the most consumed. The data on population parameters and feeding ecology collected in the present study provide an important database for the development of effective management strategies by environmental agencies for the conservation of the populations of the two guan species. © 2015, Instituto Internacional de Ecologia. All rights reserved.",Article,Scopus,0.730387697,NA,NA,NA,NA,NA,,,53,NA
98,2-s2.0-34247480056,153,153,"Wang Y., Finch D.M.",36072381800;7004537493;,Stopover ecology of landbirds migrating along the middle Rio Grande in spring and fall,2002,USDA Forest Service - General Technical Report RMRS-GTR,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34247480056&partnerID=40&md5=bb13e3b8e4bb038b06b66a699f62da95,"This research represents the first comprehensive summary of our study of stopover ecology of migratory landbirds in riparian habitats along the middle Rio Grande of central New Mexico. We report results from mist-netting operations conducted during spring and fall migration in 1994, 1995, and 1996. A total of 23,800 individuals of 146 species were captured during the study. Of the 146 species, 53 percent were Neotropical migrants, and 32 percent were temperate migrants. The most abundant species were the MacGillivray's Warbler, Wilson's Warbler, and White-crowned Sparrow in spring and the Chipping Sparrow, Pine Siskin, and White-crowned Sparrow in fall. Migrants were most abundant between late April and the first 2 weeks of May in spring and between the last week of August and mid-October. Temperate migrants passed through the sites earlier in spring and later in fall than Neotropical migrants. About 50 percent of the birds had no visible fat stores upon capture. More birds used riparian habitat along the middle Rio Grande for stopover in fall than in spring. Species richness and relative abundance were lower in spring (108 species, 4,673 birds) than in fall (125 species, 19,127 birds). In addition to the influx of hatching-year birds in fall, differential use of migratory routes by landbirds in spring and fall may explain the seasonal difference in capture rate. We recaptured 2,875 birds (12 percent of the total captures) after the day of initial capture. Energetic condition and migratory status affected recapture probability: birds with low fat stores were more likely to stay overnight, and Neotropical species had shorter stopovers than temperate migrants and residents. The average rate of body mass gain across all species was 7.46 ± 0.10 percent/day in spring and was 4.68 ± 0.05 percent/day in fall, suggesting that migrants were not only able to gain energy for regular metabolic needs, but also for accumulating fat stores for migration. The capture rate was highest in willow habitat (288 birds/1,000 net hour) in spring and in agricultural field/edge habitat (718 birds/1,000 net hour) in fall. Cottonwood with Russian olive understory had the highest species richness in spring (80 species) and in fall (94 species). Saltcedar habitat had lowest species richness both in spring (26 species) and in fall (33 species). Detrended correspondence analysis of spring migration data separated species with high abundance in saltcedar from species with high capture rates in cotton wood overstory habitats, and in agriculture and willow habitats. The same analysis for fall data separated species with high capture rates in habitats dominated by agriculture, willow, saltcedar, and cottonwood. Species composition was most similar between agricultural habitat and cottonwood/Russian olive habitat in spring and among habitats with cottonwood as overstory in fall. During fall migration, about 60 percent of the birds captured were immatures. Body masses of adult birds were generally higher than those of immature birds, and young birds were more likely to be fat-depleted when they captured at our sites. The rate of mass gain was similar between immatures and adults. Our study confirms that riparian habitats along the middle Rio Grande of central New Mexico are important stopover sites during spring and fall migration for birds that breed in New Mexico, its adjacent States, and at a much larger geographic scale. Habitat loss and disturbance along the middle Rio Grande could affect not only local breeding landbird populations, but also many Neotropical and temperate migratory individuals that may use the area for only a few days each migration season.",Article,Scopus,0.72713795,NA,NA,NA,NA,NA,,,154,NA
34,2-s2.0-0033133044,180,180,"Smith W.P., Hamel P.B., Ford R.P.",57203073330;7006780462;7401656576;,Mississippi Alluvial Valley forest conversion: implications for eastern North American avifauna,1999,NCASI Technical Bulletin,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033133044&partnerID=40&md5=17c4fde01844163d9df940f9093cd2e6,"Because bottomland forests of the lower Mississippi Alluvial Valley (MAV) are valuable as breeding, wintering, and en-route habitat during migration, [the authors] investigated the impact of changing land uses in the MAV on avian abundance and diversity at the local and continental scales. Checklist inventories from 5 studies conducted in the MAV during 1985-1992 confirmed that bird species that occur in the MAV represent a substantial proportion of the entire avifauna of eastern North America (ENA). Of 236 landbird species reported for ENA, 200 (85%) occur in the MAV; [the authors] recorded 149 landbird species (63%). The frequency distribution of population trends as determined from Breeding Bird Surveys (BBS) varied significantly among species according to migratory status, geographic area, and habitat. Neotropical migrant landbird (NTMB) and temperate species were much more likely to show population declines than increases in the MAV. Woodland species exhibited fewer declines than expected in the MAV and ENA. However, analysis of population trends may be biased because populations of some species significantly declined prior to the establishment of the BBS.",Report,Scopus,0.727065228,NA,NA,NA,NA,NA,,,181,NA
84,2-s2.0-33747120356,162,162,"Estades C.F., Escobar M.A.H., Tomasevic J.A., Vukasovic M.A., Páez M.",6603249467;36832594200;14036616100;14065643900;14065012900;,Mist-nets versus point counts in the estimation of forest bird abundances in South-Central Chile,2006,Ornitologia Neotropical,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33747120356&partnerID=40&md5=dcbffbe64ea99d44f4f36a8dcf30bf39,"We used variable-radius point counts and mist-netting to estimate forest bird abundances in the Maule Region of South Central Chile. Mist-netting detected a total of 25 species over 3 years and 3 seasons per year (Winter, Spring, and Summer) whereas point counts recorded 38 species during the same time. In general, the relationship between capture rate and estimated density agreed with the prediction that canopy foragers and large and less mobile species tend to be underrepresented in mist-netting data. Point counts are a much more cost-effective technique to assess bird populations in temperate Neotropical forests. © The Neotropical Ornithological Society.",Article,Scopus,0.725143849,NA,NA,NA,NA,NA,,,163,NA
116,2-s2.0-5344234508,53,53,"Sillett T.S., Rodenhouse N.L., Holmes R.T.",6603125258;6602951822;7402013235;,Experimentally reducing neighbor density affects reproduction and behavior of a migratory songbird,2004,Ecology,10.1890/03-0272,https://www.scopus.com/inward/record.uri?eid=2-s2.0-5344234508&doi=10.1890%2f03-0272&partnerID=40&md5=15d1c8e43d609769d83617b91c7d8f67,"Because populations of territorial birds are relatively stable compared to those of other animal taxa, they are often considered to be tightly regulated. However, the mechanisms that produce density-dependent feedbacks on demographic rates and thus regulate these populations are poorly understood, particularly for migratory species. We conducted a three-year density-reduction experiment to investigate the behavioral mechanisms that regulate the abundance of a Nearctic-Neotropical migrant passerine, the Black-throated Blue Warbler (Dendroica caerulescens), during the breeding season. We found that the number of young fledged per territory, territory size, and the proportion of time males spent foraging were significantly greater on territories around which neighbor density was experimentally reduced compared to control territories. Territory quality, proportion of nests depredated per territory, and male countersinging rates were not statistically different between treatments. These results indicate that individuals with more neighbors (i.e., in neighborhoods with greater conspecific density) have reduced breeding productivity. The results also suggest that a crowding mechanism that mediates interactions among territory-holders could generate the density dependence needed to regulate local abundance, at least in areas of homogeneous, high-quality habitat. The effect of the neighbor-density reduction on warbler fecundity and behavior varied with annual fluctuations in weather and food availability, and was strongest in 1997, an El Niño year, when conditions for breeding were least favorable. This variation in our experimental results among years implies that density dependence due to crowding may have its strongest impact on local abundance when environmental conditions are relatively poor.",Article,Scopus,0.723639417,NA,NA,NA,NA,NA,,,54,NA
53,2-s2.0-0036340004,131,131,Thiollay J.-M.,7003455952;,Bird diversity and selection of protected areas in a large neotropical forest tract,2002,Biodiversity and Conservation,10.1023/A:1016269813160,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036340004&doi=10.1023%2fA%3a1016269813160&partnerID=40&md5=5895097f2d1a106299255e42f0144313,"The unbroken primary rain forest currently covering the interior of French Guiana still offers a unique opportunity to establish a network of large protected areas. Bird species richness was surveyed within 20 study areas spread over the country to assess the relative abundance and frequency of occurrence of forest interior and natural gap taxa (391 species, excluding raptors and non-resident birds). Richness, rarity, restricted range, hot spot and conservation value algorithms were used to rank sites in decreasing orders of importance and draw sets of survey sites likely to maximize bird diversity. In most sets from different methodological approaches, the southern region consistently emerged as a priority area for conservation, with the central mountain range contributing some specialized taxa and the northern region incorporating additional species, mostly from marginal habitats and more typical of the nearby coastal zone. Estimates of areas likely to preserve an almost complete sample of the regional biodiversity amounted to about 1-2 million hectares, either in one large area (national park) or divided into 2-3 reserves overlapping regional hot spots. However, representation of all species and habitats in a protected area system is not an assurance of long-term viability when minimum viable population sizes and demographic patterns are little known, and when the risks and impacts of persistent human disturbances such as mining, logging and hunting are growing.",Article,Scopus,0.72330637,NA,NA,NA,NA,NA,,,132,NA
71,2-s2.0-18244403551,84,84,Thiollay J.-M.,7003455952;,Effects of hunting on guianan forest game birds,2005,Biodiversity and Conservation,10.1007/s10531-004-8412-4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-18244403551&doi=10.1007%2fs10531-004-8412-4&partnerID=40&md5=dd960d65e170b71fe90dc6745edd3cf0,"To assess the effect of on-going and of previous or near by hunting pressure on game birds in a neotropical rain forest (French Guiana), I compared species abundances between six hunted and disturbed areas, seven non-hunted and pristine areas and eight intermediate areas, undisturbed and not currently hunted, but formerly hunted or close to current hunting areas. I recorded all birds detected within 100 m-wide strip transects, walked at random through every forest type all day long. The frequency of records per 10 h and flock sizes on each transect were averaged over all surveys in each study site (N = 3025 h). Censused groups included terrestrial (tinamous, woodquails, curassow and trumpeter) and arboreal species (guans, macaws, parrots, toucans), but not waterbirds. The abundance of all game birds was higher in non-hunted than in hunted areas, though not always significantly for secretive understorey species (tinamous, guans, wood-quail) or canopy frugivores (parrots, macaws, toucans). The Black Curassow and Gray-winged Trumpeter exhibited the highest and most consistent increases (7-10-fold) and more so between intermediate and non-hunted sites than between hunted and intermediate sites. The mean flock size also increased along the hunting gradient, especially in flocking species (macaws, parrots, trumpeter). Low reproductive rates and/or seasonal movements may explain that hunting pressure could still be felt after hunting has ceased or when it persists only away from a given area. Such a persistent effect would affect some populations in small protected areas. © Springer 2005.",Article,Scopus,0.722107349,NA,NA,NA,NA,NA,,,85,NA
15,2-s2.0-0030994495,243,243,"Kirk D.A., Diamond A.W., Smith A.R., Holland G.E., Chytyk P.",35547620200;7102727025;55740332900;7202505949;6504718368;,Population changes in boreal forest birds in Saskatchewan and Manitoba,1997,Wilson Bulletin,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030994495&partnerID=40&md5=4642d4da7846b849a278a1e989ee518e,"We counted breeding birds at four plots in central Saskatchewan and four in western Manitoba in 1990-1992 to examine changes in species composition and abundance since the plots were originally surveyed in 1972 1973. In Saskatchewan, more species of Neotropical migrants decreased (16) than increased (9; P > 0.05 < 0.1). Combined densities of Neotropical migrants declined (14 44%) on all of the Saskatchewan plots; Tennessee Warblers (Vermivora peregrina). Red-eyed Vireos (Vireo olivaceus), and Ovenbirds (Seiurus aurocapillus) declined on the most plots and by the greatest magnitude and Black-throated Green Warblers (Dendroica virens) and Rose-breasted Grosbeaks (Pheucticus ludovicianus) also decreased. Six of seven Neotropical migrants showed the same direction of change as in a province-wide Breeding Bird Survey. Successional changes did not account for decreased densities of these five species, but they may partly explain increases in some other species. Fluctuations in food supply (e.g., spruce budworm [Choristoneura fumiferana]) could not explain changes, because some species thai should have responded numerically to budworm outbreaks that occurred in the 1990s had increased whereas others had decreased at the same site. The surrounding forest remained continuous over the 17 18 years, so changes in forest area cannot account for the declines. In Manitoba, more Neotropical migrants increased (19) than decreased (11) according to combined densities from four plots. Combined densities of Neotropical migrants also increased at three of the four plots (33123%). Ten of 15 Neotropical migrant species showed different 'trends' than a province wide analysis of BBS data. All changes in Manitoba could be attributed to vegetation succession on the plots and forest fragmentation in surrounding landscapes. Trends in Saskatchewan may be representative of general declines within continuously forested boreal landscapes, whereas those in Manitoba may reflect reduced opportunities for breeding in continuous forest as the landscape is increasingly fragmented by agriculture.",Article,Scopus,0.721834636,NA,NA,NA,NA,NA,,,244,NA
