"","EID","X__1","Unnamed: 0","Authors","Author(s) ID","Title","Year","Source title","DOI","Link","Abstract","Document Type","Source","p","Relevance_std","Relevance_ranked","X__2","Timespan_std","Timespan_ranked","Scopus_index","Present_in_training_docs"
"11","2-s2.0-0345251954",46,46,"Ramírez A., Pringle C.M.","7401735232;7004950358;","Structure and production of a benthic insect assemblage in a neotropical stream",1998,"Journal of the North American Benthological Society","10.2307/1468365","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0345251954&doi=10.2307%2f1468365&partnerID=40&md5=a1a6bbf271f6df20d8458626540c2e1b","The structure and production of a benthic insect assemblage were assessed over a 12-mo period in a neotropical stream draining the Caribbean slope of Costa Rica. Two stream habitats, riffles and pools, were sampled monthly. Benthic assemblage composition was similar to that reported for other areas in Central America and was dominated by the orders Ephemeroptera (Tricorythodes, Leptohyphes, Thraulodes, Baetis?), Coleoptera (Elmidae), and Diptera (mainly Chironomidae). Collector-gatherers were the dominant functional-feeding group and very few shredders were found. Annual habitat-weighted secondary production was highest for Tricorythodes (87.07 mg ash-free dry mass [AFDM] m-2 y-1) and Chironomidae (74.47 mg AFDM m-2 y-1). Total habitat-weighted secondary production was 363.65 mg AFDM m-2 y-1. Riffles supported the highest abundance, biomass, and secondary production of benthic insects. This study provides the 1st estimates of secondary production for a neotropical stream. Abundance, biomass, and secondary production in the study stream were low in comparison to results obtained in subtropical and temperate regions. However, annual production to biomass (P/B) ratios were high (range 5-103), indicating rapid population turnover. Monthly assessment of assemblage structure showed that benthic abundance increased with the number of days since the last large rainstorm (&gt;50 mm/24 h). In addition, habitat-weighted abundance was negatively correlated with stream discharge. The abundance of macroconsumers (e.g., fishes and benthic shrimps) that potentially reduce food resources and prey upon insects might in part be responsible for the low abundance, production, and proportion of insect shredders in the study stream. Results suggest that other organisms (i.e., macroconsumers, microbes) are filling the functional roles that are normally assumed by benthic insects in temperate regions. Therefore, energy is potentially flowing through pathways other than insects from primary producers and detritus to upper trophic levels. In addition, precipitation and subsequent high discharge are major factors determining the structure of benthic communities in the study stream. Our results support the hypothesis that the structure and production of the benthic insect assemblage in this neotropical stream are the result of interactions between the physical environment (e.g., discharge and habitat type) and macroconsumers.","Article","Scopus",0.46694557107274,NA,NA,NA,NA,NA,47,NA
"12","2-s2.0-12944331185",41,41,"Willis S.C., Winemiller K.O., Lopez-Fernandez H.","7103267551;7003495043;24559300900;","Habitat structural complexity and morphological diversity of fish assemblages in a Neotropical floodplain river",2005,"Oecologia","10.1007/s00442-004-1723-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-12944331185&doi=10.1007%2fs00442-004-1723-z&partnerID=40&md5=9baf52f3618f71b71dac84fc4a167105","High species richness and evenness in structurally complex habitats has been hypothesized to be associated with niche partitioning. To test this idea, relationships between habitat structural complexity in river littoral-zone habitats and morphological diversity of tropical fishes were examined in the Cinaruco River, Venezuela. Six habitat attributes were quantified in 45 sites spanning a range of structural complexity. Fishes were collected during day and night to estimate species density and relative abundances at each site. Twenty-two morphological variables were measured for each species. Principal components analysis (PCA) of physical habitat data yielded two axes that modeled > 80% of variation across sites. The first two axes from PCA of fish morphological variables modeled > 70% of variation. Species density during both day and night was negatively associated with flow velocity and positively associated with habitat complexity. Similarity of day and night samples from the same site was significantly greater for sites with high habitat complexity and low flow. In general, mean local assemblage morphological PC scores were not significantly associated with habitat PC scores. Average, maximum, and standard deviation of morphological Euclidean distances of local assemblages revealed positive associations with structural complexity and negative associations with flow. These relationships held even when the positive relationship of species density was statistically removed from assemblage morphological patterns. Findings suggest that both species niche compression and assemblage niche space increase when habitat complexity is greater and flow velocity is lower in this tropical lowland river. © Springer-Verlag 2004.","Article","Scopus",0.492531606167976,NA,NA,NA,NA,NA,42,NA
"13","2-s2.0-15944407703",33,33,"Moyer G.R., Winemiller K.O., McPhee M.V., Turner T.F.","36906860800;7003495043;7006381903;7402443072;","Historical demography, selection, and coalescence of mitochondrial and nuclear genes in Prochilodus species of northern South America",2005,"Evolution","10.1111/j.0014-3820.2005.tb01019.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-15944407703&doi=10.1111%2fj.0014-3820.2005.tb01019.x&partnerID=40&md5=799f19c2ec3f5c557686ea5f8d29e9ec","Fishes of the genus Prochilodus are ecologically and commercially important, ubiquitous constituents of large river biota in South America. Recent ecologic and demographic studies indicate that these fishes exist in large, stable populations with adult census numbers exceeding one million individuals. Abundance data present a stark contrast to very low levels of genetic diversity (Θ) and small effective population sizes (Ne) observed in a mitochondrial (mt) DNA dataset obtained for two species, Prochilodus mariae, and its putative sister taxon, Prochilodus rubrotaeniatus. Both species occupy major river drainages (Orinoco, Essequibo, and Negro) of northeastern South America. Disparity between expectations based on current abundance and life history information and observed genetic data in these lineages could result from historical demographic bottlenecks, or alternatively, natural selection (i.e., a mtDNA selective sweep). To ascertain underlying processes that affect mtDNA diversity in these species we compared Θ and N6 estimates obtained from two, unlinked nuclear loci (calmodulin intron-4 and elongation factor-1α intron-6) using an approach based on coalescent theory. Genetic diversity and Ne estimated from mtDNA and nuclear sequences were uniformly low in P. rubrotaeniatus from the Rio Negro, suggesting that this population has encountered a historical bottleneck. For all P. mariae populations, Θ and Ne based on nuclear sequences were comparable to expectations based on current adult census numbers and were significantly greater than mtDNA estimates, suggesting that a selective mtDNA sweep has occurred in this species. Comparative genetic analysis indicates that a suite of evolutionary processes involving historical demography and natural selection have influenced patterns of genetic variation and speciation in this important Neotropical fish group. © 2005 The Society for the Study of Evolution. All rights reserved.","Article","Scopus",0.487727553944555,NA,NA,NA,NA,NA,34,NA
"14","2-s2.0-21644434032",2,2,"Martín P.R., Estebenet A.L., Burela S.","55387588200;6603300863;8514608200;","Factors affecting the distribution and abundance of the commensal Temnocephala iheringi (Platyhelminthes: Temnocephalidae) among the southernmost populations of the apple snail Pomacea canaliculata (Mollusca: Ampullariidae)",2005,"Hydrobiologia","10.1007/s10750-005-1825-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-21644434032&doi=10.1007%2fs10750-005-1825-6&partnerID=40&md5=2ac85f9bb6236850a37854479190e913","Temnocephala iheringi is the most common temnocephalan inhabiting the mantle cavity of the apple snail Pomacea canaliculata, a freshwater neotropical gastropod that has become a serious rice pest in Southeastern Asia. T. iheringi has been recorded from Mato Grosso (Brazil) to water bodies associated with the Río de la Plata river (Argentina). During an extensive survey in the southern limit of the native area of P. canaliculata the presence of T. iheringi eggs was recorded in several apple snail populations, extending the known distribution of the commensal more than 400 km southwards. The aim of this study was to understand the factors affecting the distribution and abundance of T. iheringi among populations of P. canaliculata. Only 23% of the apple snail populations inhabiting streams harboured temnocephalans while the occurrence among lentic ones was 71%. T. iheringi was found mostly in populations of apple snails living in non-alkaline sites and where snails attaining sizes larger than 4 cm were very common. The prevalence of the temnocephalans in lentic populations was higher than 90%. The number of eggs on the shell (not including the umbilicus) ranged between 0 and 470 and was different among populations of P. canaliculata. The prevalence and number of eggs were lower in the lotic populations, except for a stream population immediately downstream of a lake with commensals. There was no difference between males and females of P. canaliculata neither in the prevalence nor in the number of eggs on the shell. The southernmost population of the world of P. canaliculata harbours commensals that tolerate cold winter water temperatures (4-5°C) as well as its host. On the other hand, T. iheringi was found only in sites with bicarbonate concentrations lower than 6.6 meq l-1, suggesting that the tolerance of the commensal is very much lower than that of the apple snail (up to 9.95 meq l-1). The number of worms inside each snail or the life history variation of P. canaliculata could explain the influence of the size of the snails on the occurrence of T. iheringi. In the big-sized snails, where the number of commensals is higher, the probability of survival of at least one worm is also higher, specially during the hibernation period, when crawling and feeding are null and snails remain buried. On the other hand, P. canaliculata snails from lentic populations are generally bigger and mostly iteroparous, while those inhabiting streams are smaller and semelparous. In these populations the snails have access to mate only with snails of their same cohort, while in iteroparous populations they can copulate with individuals of other cohorts, allowing the inter-generation transmission of worms and the long term persistence of the population of commensals. © Springer 2005.","Article","Scopus",0.709829377212196,0,0,NA,5,5,3,NA
"15","2-s2.0-30344488133",9,9,"Wasko A.P., Martins C., Oliveira C., Forest F.","55666273700;7201722502;7202422635;37103915100;","Genetic conservation of Brazilian fishes - Present state and perspectives",2004,"Annual Review of Biomedical Sciences","10.5016/1806-8774.2004v6p79","https://www.scopus.com/inward/record.uri?eid=2-s2.0-30344488133&doi=10.5016%2f1806-8774.2004v6p79&partnerID=40&md5=696038dabc6273c03f72fabf09a848e9","Natural environments have been worldwide affected by the growing impact of anthropogenic actions that promote the reduction or the extinction of several vertebrate species. Aquatic ecosystems represent one of the most affected environments and many fish species and/or populations have been increasingly fragmented distributed due to habitat degradation, predatory fishing, introduction of exotic species, river sedimentation, deforestation, pollution, reduction of food resource, and construction of hydroelectric dams. Actually, more than 150 Brazilian fish species, including freshwater, estuary and coastal species, can be considered threatened. Information on the diversity, conservation biology and population analysis on threatened species or populations, with several DNA markers, can be extremely useful for the success of fish species-recovery and maintenance programs. Although DNA analysis in Neotropical fish species are just beginning, they tend to increase with the widespread attention to the use of molecular approaches to minimize problems related to the risk of extinction. The accumulation of information on biology and pattern of genetic variation of fish species, associated with ecological and demographic data, and also education and respect to the nature, constitutes a crucial task to develop efficient conservation strategies in order to preserve the genetic diversity in aquatic environments.","Review","Scopus",0.573325071112763,0,NA,NA,10,NA,10,NA
"16","2-s2.0-34248203937",54,54,"McIntyre P.B., Jones L.E., Flecker A.S., Vanni M.J.","55546696300;7403623765;6701817402;7006500936;","Fish extinctions alter nutrient recycling in tropical freshwaters",2007,"Proceedings of the National Academy of Sciences of the United States of America","10.1073/pnas.0608148104","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34248203937&doi=10.1073%2fpnas.0608148104&partnerID=40&md5=402be613408932654ca26ac3140ec7e2","There is increasing evidence that species extinctions jeopardize the functioning of ecosystems. Overfishing and other human influences are reducing the diversity and abundance of fish worldwide, but the ecosystem-level consequences of these changes have not been assessed quantitatively. Recycling of nutrients is one important ecosystem process that is directly influenced by fish. Fish species vary widely in the rates at which they excrete nitrogen and phosphorus; thus, altering fish communities could affect nutrient recycling. Here, we use extensive field data on nutrient recycling rates and population sizes of fish species in a Neotropical river and Lake Tanganyika, Africa, to evaluate the effects of simulated extinctions on nutrient recycling. In both of these species-rich ecosystems, recycling was dominated by relatively few species, but contributions of individual species differed between nitrogen and phosphorus. Alternative extinction scenarios produced widely divergent patterns. Loss of the species targeted by fishermen led to faster declines in nutrient recycling than extinctions in order of rarity, body size, or trophic position. However, when surviving species were allowed to increase after extinctions, these compensatory responses had strong moderating effects even after losing many species. Our results underscore the complexity of predicting the consequences of extinctions from species-rich animal communities. Nevertheless, the importance of exploited species in nutrient recycling suggests that overfishing could have particularly detrimental effects on ecosystem functioning. © 2007 by The National Academy of Sciences of the USA.","Article","Scopus",0.482024348227564,NA,NA,NA,NA,NA,55,NA
"17","2-s2.0-34250659760",60,60,"Rodríguez M.A., Winemiller K.O., Lewis Jr. W.M., Baechle D.C.T.","55516645100;7003495043;7202045616;16548938400;","The freshwater habitats, fishes, and fisheries of the Orinoco River basin",2007,"Aquatic Ecosystem Health and Management","10.1080/14634980701350686","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34250659760&doi=10.1080%2f14634980701350686&partnerID=40&md5=476841ab3a608a6853f9130f16ab0148","The Orinoco River of Venezuela and Colombia is one of the great rivers of the world, ranking third by discharge after the Amazon and the Congo. In the Orinoco basin, riverine and floodplain habitats, including riparian forests, play key roles in the conservation of biodiversity and support commercial, sport, and subsistence fisheries. The basin's three major floodplains regulate the amplitude and duration of floods, maintain fertile agricultural terrain, provide habitat for numerous terrestrial and aquatic species, and support the fishery. The fish fauna, which includes some 1,000 species, encompasses a great deal of ecological diversity in terms of geographic distributions, habitat affinities, functional morphology, and reproductive and feeding strategies. The Orinoco fishery is still multispecific, with around 80 different species found in the fish markets at different times of year. Current estimates indicate that annual sustainable yield is 40,000 - 45,000 metric tons. Fish culture in the region is underdeveloped despite decades of research and promotion. There is no serious commercial trade for ornamental fishes. Large regions of the Orinoco basin are still in a relatively pristine state, but aquatic resources are increasingly threatened by habitat destruction, overharvesting, pollution, and hydrological perturbation. Scientific understanding of diversity hotspots, critical habitats, and conservation status of fishes in the basin is currently insufficient to satisfy management needs. Compliance to fishery regulations is low and fishing is drastically modifying the relative abundance, population structure, and distribution of fish stocks. However, many sectors of the Orinoco basin are unexploited or only lightly exploited, and fish stocks can recover quickly if given the opportunity. Stricter enforcement of current fishery regulations would reduce the likelihood of stock collapses and other, possibly irreversible, changes in the fishery. Copyright © 2007 AEHMS.","Review","Scopus",0.724788320086976,NA,0,NA,NA,5,61,NA
"18","2-s2.0-35648971118",19,19,"Verburg P., Kilham S.S., Pringle C.M., Lips K.R., Drake D.L.","7003460109;6701703229;7004950358;7006689938;57202701399;","A stable isotope study of a neotropical stream food web prior to the extirpation of its large amphibian community",2007,"Journal of Tropical Ecology","10.1017/S0266467407004518","https://www.scopus.com/inward/record.uri?eid=2-s2.0-35648971118&doi=10.1017%2fS0266467407004518&partnerID=40&md5=f9230cd26a43fe7bbd12248096560930","Rapid and massive amphibian population declines have been reported throughout upland areas of the Neotropics. The abundance and species richness of Neotropical amphibian communities suggest that losses of this magnitude are likely to have strong effects at the ecosystem level. To improve understanding of the implications of their loss we used stable isotope analysis to examine trophic relationships in an ecosystem in which amphibians are dominant in a second-order forest stream at 750 m asl in Parque Nacional Omar Torrijos Herrera, Panama. We analysed δ13C, δ15N and C:N ratios of major biotic components (basal resources, invertebrates, amphibians, fish and reptiles) in the stream and of the adjacent riparian food web. Tadpoles (mean δ15N = 4.49‰) and adult amphibians (mean δ15N = 5.45‰) were intermediate links in the aquatic and terrestrial food web respectively. High δ15N signatures identified fish as top predators in the aquatic food web and snakes and the toad Bufo as top predators in the terrestrial food web. Isotopic signatures clearly distinguished between trophic groups of tadpoles: microbial feeders (Centrolenidae, δ15N range = 0.91-3.05‰), herbivores (Rana and Hyla, δ15N range = 4.74-5.15‰) and neuston feeders (Colostethus, δ15N range = 5.31-6.40‰). Dependence on autotrophic production was indicated by enriched signatures of carbon isotopes in pool dwellers versus those that reside in faster-flowing sections of the stream. High nitrogen concentrations in detrital matter (average 0.8%, C:N = 10.3) suggested that grazing tadpoles enhanced nitrogen fluxes and improved the quality of organic matter available to detritivores. Copyright © 2007 Cambridge University Press.","Article","Scopus",0.481946787889585,0,NA,NA,15,NA,20,NA
"19","2-s2.0-36849090075",17,17,"Barquete V., Bugoni L., Vooren C.M.","23033062800;8606809300;6507169095;","Diet of Neotropic cormorant (Phalacrocorax brasilianus) in an estuarine environment",2008,"Marine Biology","10.1007/s00227-007-0824-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-36849090075&doi=10.1007%2fs00227-007-0824-8&partnerID=40&md5=e9937057d2b0a5343e8ca4682c6cce6e","The diet of the Neotropic cormorant (Phalacrocorax brasilianus) was studied by analysing 289 regurgitated pellets collected from a roosting site at Lagoa dos Patos estuary, southern Brazil, between November 2001 and October 2002 (except April to June). In total, 5,584 remains of prey items from 20 food types were found. Fish composed the bulk of the diet representing 99.9% by mass and 99.7% by number. The main food items were White croaker (Micropogonias furnieri) (73.7% by frequency of occurrence, 48.9% by mass and 41.2% by number), followed by Catfish (Ariidae) and anchovies (Engraulididae). In Lagoa dos Patos estuary the generalist Neotropic cormorant fed mainly on the two most abundant demersal fishes (White croaker and Catfish), which accounted for the low niche breadth calculated. The total length of all fish preyed varied from 27.2 to 318.3 mm (113.5 ± 48.0 mm), and preyed White croakers' size differed between months. Neotropic cormorants seem to prey on most abundant class sizes of White croaker instead of selecting similar prey size throughout the time. However, temporary changes in diet in terms of food items, abundance and prey size were detected, revealing a high ecological plasticity of the species. Individual daily food intake of Neotropic cormorants estimated by pellets and metabolic equations corresponded to 23.7 and 27.1% of their body mass, falling in the range of other cormorant species. Annual food consumption of the population estimated by both methods was 73.4 and 81.9 tonnes, comprising mainly immature and subadult White croaker and Catfish which are commercially important. Temporal variations in diet composition and fish size preyed by Neotropics cormorants, a widespread and generalist species, suggest shifts according to fluctuations in the abundance of prey. The plasticity of this cormorant is also revealed by their ability to adjust feeding behaviour in response to temporal or local changes in the environment, from a generalist at the species level to a specialist at the individual or local population level. © 2007 Springer-Verlag.","Article","Scopus",0.690362254528709,0,0,NA,10,5,18,NA
"20","2-s2.0-46849122767",35,35,"Vitule J.R.S., Braga M.R., Aranha J.M.R.","14030667400;24463250700;7006518655;","Population structure and reproduction of Deuterodon langei Travassos, 1957 (Teleostei, Characidae) in a neotropical stream basin from the Atlantic Forest, Southern Brazil",2008,"Brazilian Archives of Biology and Technology","10.1590/S1516-89132008000600014","https://www.scopus.com/inward/record.uri?eid=2-s2.0-46849122767&doi=10.1590%2fS1516-89132008000600014&partnerID=40&md5=9e394184ad3854eeef49f536f2336778","Aspects of the biology of D. langei were studied at different sites along a longitudinal gradient formed by the Ribeirão stream basin, a Neotropical stream of the Atlantic Forest, southern Brazil. Differences were observed in population structure and reproduction along the longitudinal gradient and during the study period. Juvenile fishes occurred in high abundance, mainly in the downstream site after the rainy months. Adults occurred mainly in the intermediate and upstream sites. During their life cycle, adults optimise their reproductive strategy by concentrating the reproductive period with total spawn in a short time interval before summer rains dragged the juvenile, larval forms and/or eggs downstream. The downstream site was characterized by a wide range of microhabitats (ex. submerged grass and shallow flooded area). Thus, the species used different portions of the basin in distinct stages of its life, being ecologically adapted to variation patterns in its temporal and physical environments.","Article","Scopus",0.625589778636313,NA,0,"Duration of study unclear",NA,15,36,NA
"21","2-s2.0-57649205378",42,42,"Araújo F.G., Pinto B.C.T., Teixeira T.P.","7101718409;10240954800;23029558800;","Longitudinal patterns of fish assemblages in a large tropical river in southeastern Brazil: Evaluating environmental influences and some concepts in river ecology",2009,"Hydrobiologia","10.1007/s10750-008-9551-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-57649205378&doi=10.1007%2fs10750-008-9551-5&partnerID=40&md5=2a4c3481985c7079eec20a16c4164066","This study aimed to evaluate environmental influences on fish distribution and to assess the extent to which concepts in river ecology accommodate levels of spatio-temporal heterogeneity of fish assemblages in a 1,080-km long tropical river. A total of 25 sites were sampled between November 2002 and March 2003 in two seasons (summer/wet versus winter/dry). A thermal gradient separating the upper reaches from the lower reaches was detected. The middle-upper reaches showed higher conductivity and lower dissolved oxygen and pH levels compared with the other reaches. Although some significant associations were found between some fish abundance and environmental variables, the most abundant species (Tilapia rendalli, Geophagus brasiliensis, and Oligosarcus hepsetus) occurred in most sites and under most environmental conditions. Fish community structure varied more in space (longitudinal) than through time (seasonal). The community in the lower reach species was more diverse in comparison with the other reaches. Differences in the fish assemblage structure among the longitudinal river sections appear to have been influenced by the effects of damming, and seem to be partially consistent with the Serial Discontinuity Concept, which views dams as discontinuities within the river continuum. Only the lower river reach showed seasonal differences in the fish community structure, attributable to the influence of flooding. Management plans and biodiversity conservation will benefit by considering the effects of dam disruption and flood increased connectivity to the lotic systems. © 2008 Springer Science+Business Media B.V.","Article","Scopus",0.636442046820137,NA,0,NA,NA,10,43,NA
"22","2-s2.0-65449145625",34,34,"Araújo F.G., Peixoto M.G., Pinto B.C.T., Teixeira T.P.","7101718409;16022931900;10240954800;23029558800;","Distribution of guppies Poecilia reticulata (Peters, 1860) and Phalloceros caudimaculatus (Hensel, 1868) along a polluted stretch of the Paraíba do Sul River, Brazil [Distribuição dos guppies Poecilia reticulata (Peters, 1860) e Phalloceros caudimaculatus (Hensel, 1868) ao longo de um trecho poluído do rio Paraíba do Sul, Brasil]",2009,"Brazilian Journal of Biology",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-65449145625&partnerID=40&md5=22b267746141d6856454699c01251fc5","Cyprinodontiformes fishes (guppies) are widely distributed in Neotropical regions and use deteriorated microhabitats in rivers where few species can occur. This study was carried out in a stretch of the Paraíba do Sul River in bracketing a large urban-industrial complex. The aim was to assess eventual effects that the industrial complex could have on distribution of two closely related fish species of guppies, Phalloceros caudimaculatus and Poecilia reticulata. The area was divided into three zones: Z1, 40 km upriver of the major urban-industrial complex of Volta Redonda; Z2, just down river of the complex; and Z3, 30 km down river of the complex. Six sites (two in each zone) were sampled monthly between November 1998 and October 1999, using a standardized fishing effort with cast net throws, trays lifts and seine hauls, covering different microhabitats, that is, riffles, pools and the proximity of the river's margins. Poecilia reticulata was widely distributed, peaking at Z2, the most polluted area, while P. caudimaculatus showed the highest abundance at Z3, being almost absent in Z1. Both species occurred in high numbers throughout the year but they were scarce between April and June. Females outnumbered males for both species in most size classes and at all sites. Juveniles were more abundant than adults, with non-pregnant females outnumbering pregnant ones. Condition factor was always higher in males than females but only males P. reticulata showed significant difference among the three zones, with the highest values at Z2. The higher number of females confirms the expectation that these species can use very polluted areas and that availability of food provided by organic loads allowed their distribution all over the area. Although these two species have shown indication of spatial separation in the study area, their similar seasonal patterns of occurrence suggest that they respond in a similar way to changes in environmental conditions.","Article","Scopus",0.617284616806397,NA,0,NA,NA,15,35,NA
"23","2-s2.0-68149136842",57,57,"Mellink E., Riojas-López M., Luévano J., Wheeler J.A.","6603749580;8705857200;6506450025;30567937500;","Historic changes in Mid-winter use of Laguna Cuyutlán, Colima, Mexico, by Waterfowl",2009,"Ornitologia Neotropical",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-68149136842&partnerID=40&md5=637ce75cbd45ed663fad2664376606fe","To understand changes in winter waterfowl abundance at Laguna Cuyutlán, we analyzed data from the U.S. Fish and Wildlife Service Midwinter Waterfowl Surveys. Data exhibited the plummeting of waterfowl abundance in this lagoon in 1955, which had no equivalence in other estuarine systems in southern Mexico. The species involved did not exhibit range-wide population reductions either. Most likely, this reduction was caused by man deriving the greatest part of fresh water from the Ayuquila-Armería watershed for human use, mostly agriculture, causing the loss or deterioration of ecological processes in the lagoon. The role of freshwater supply to Laguna Cuyutlán has been neglected by researchers and managers alike, while, conversely, they supported the opening of the lagoon to the sea. The effects of freshwater flow into Laguna Cuyutlán, as well as the supposed benefit of artificial connections with the sea, should be examined much more thoroughly, to provide sounder management actions for the conservation or restoration of the lagoon's ecological characteristics. Accepted 30 January 2009. © The Neotropical Ornithological Society.","Article","Scopus",0.598106501387287,NA,1,NA,NA,15,58,NA
"24","2-s2.0-76349088056",22,22,"Alexandre C.V., Esteves K.E., de Moura e Mello M.A.M.","35316869500;6603073670;35317436300;","Analysis of fish communities along a rural-urban gradient in a neotropical stream (Piracicaba River Basin, São Paulo, Brazil)",2010,"Hydrobiologia","10.1007/s10750-009-0060-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-76349088056&doi=10.1007%2fs10750-009-0060-y&partnerID=40&md5=0793147d4aae7f5cb4025ad068373648","This study investigated the fish fauna of a stream in southeastern Brazil that runs through sugar cane-growing and urban areas that are subject to sewage discharge. It aimed to determine the importance of spatial and environmental factors on fish distributions and to assess the use of fish as indicators of the environmental conditions. A longitudinal pattern of chemical water quality was observed, with more disturbed conditions at the urban sites. Several opportunistic or tolerant and omnivorous species such as Astyanax altiparanae, Poecilia reticulata, and Astyanax fasciatus were numerically abundant at these urban sites, which resulted in a consistent increase in species density and biomass along the stream. Redundancy analysis extracted three axes, identifying a nutrient-productivity gradient associated with different species composition patterns, as also detected by the indicator species analysis. No species could be considered a potential indicator of the agricultural area in the dry season, whereas four different species were judged potential indicators of three urban sites. In order to explain species distribution, variation in species abundance was partitioned into spatial and environmental components. The latter was more important, explaining 25.4% of the variation. We concluded that the fish assemblage of the Guamium stream is undergoing the initial stages of disturbance, with pronounced effects at the urbanized area, but no detectable changes at the sugar cane sites. Therefore, fish assemblages might be used as ecological indicators to detect urban impacts in similar rivers. However, the potential use of fish to diagnose stressors in areas of sugar cane plantations should be complementary to more comprehensive studies aimed at understanding the influence of this crop on freshwater resources. © 2010 Springer Science+Business Media B.V.","Article","Scopus",0.521331119959406,0,NA,NA,15,NA,23,NA
"25","2-s2.0-77957283700",21,21,"Maltchik L., Stenert C., Kotzian C.B., Pires M.M.","6603163555;8395391800;16028813600;36834027900;","Responses of odonate communities to environmental factors in southern Brazil wetlands",2010,"Journal of the Kansas Entomological Society","10.2317/JKES0910.13.1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957283700&doi=10.2317%2fJKES0910.13.1&partnerID=40&md5=8c26b1e6258d74749a2ddc7ccdfdebf2","Odonate larvae play an important role in wetland systems, providing food for many fish species and birds. Besides, they are important predators in these ecosystems. However, studies of factors that determine odonate species richness and distribution in wetlands are scarce in the Neotropical region. The objectives of this study were to: 1) conduct a survey of the diversity of odonate larvae in southern Brazil wetlands, and 2) determine how much variation in odonate richness, abundance and composition is explained by wetland area, altitude, water conductivity and nitrate, hydroperiod, and dominant aquatic vegetation in 140 wetlands in an extensive area of the Neotropical region (∼280,000 km2, southern Brazil). A total of 4,039 individuals distributed among five families and 28 genera were collected. Libellulidae, Coenagrionidae and Aeshnidae were the families that showed the greatest richness. Erythrodiplax was observed in more than 70 of the sampled wetlands, and comprised 61 of individuals collected. Richness was negatively associated with wetland area and nitrate concentration. Odonate abundance was negatively associated with water conductivity and nitrate, and it was higher in aquatic beds than in emergent wetlands. Richness and abundance were higher in permanent than in intermittent wetlands. Variation in odonate composition was correlated with wetland altitude, area and water conductivity. Hydroperiod and dominant aquatic vegetation also influenced composition. Our results showed that southern Brazil wetlands are important habitats for 28 odonate genera, and that richness, abundance and composition are influenced mainly by hydroperiod, nitrate, and aquatic vegetation type. These results should be seen as important to determine the environmental factors that shape and maintain odonate diversity in southern Brazil wetlands. © 2010 Kansas Entomological Society.","Review","Scopus",0.488313137270403,0,NA,NA,15,NA,22,NA
"26","2-s2.0-79955526453",18,18,"Chaichana R., Pouangcharean S., Yoonphand R.","35766295700;37114001800;37113955100;","Habitat, abundance and diet of invasive suckermouth armored catfish (Loricariidae Pterygoplichthys) in the Nong Yai Canal, East Thailand",2011,"Tropical Zoology",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955526453&partnerID=40&md5=a6d95afeafc657d68afaf0ae36973565","Invasive non-indigenous aquatic flora and fauna have become increasingly common in Thailand, threatening the country's ecosystems and biological resources. A species of Neotropical suckermouth armored catfish (family Loricariidae), tentatively identified as the Amazon sailfin catfish Pterygoplichthys pardalis Castelnau 1855, is established in Thailand where it is becoming increasingly widespread and abundant. In March 2008, the local and national news reported that thousands of Pterygoplichthys were present in the Nong Yai Canal in eastern Thailand. Their report prompted us to investigate the abundance, diet, and habitat of this invasive species. Field sampling revealed that the average density Pterygoplichthys in the canal was 88 ± 93 individuals/100 m2. They were most abundant in the heavily urban downstream region of the canal. Over 70% of the total number of fishes taken in beach seine samples were Pterygoplichthys. The remaining 30% was a mix of native and non-native fish species. Linear regression of the abundance data indicates that native fishes will further decline and may eventually disappear in sites where Pterygoplichthys become established. Pterygoplichthys are known to thrive in disturbed habitats and the corresponding decline of natives in our study area may be the result interactions with the invasive fish or perhaps simply a reflection of their intolerance to a habitat that has become increasingly degraded (hyper-eutrophic). The existing canal has poor water quality as indicated by low dissolved oxygen levels (2.7 ± 2.1 mgL-1), and excessive concentrations of total phosphorus (3.8 ± 1.9 mgL -1), nitrogen (14 ± 2.8 mgL-1) and organic carbon (8.8 ± 2.6 mgL-1). Effective management and control of wild populations of Pterygoplichthys are urgently needed, before this species spreads further in Thailand.","Article","Scopus",0.643471805503279,0,0,NA,15,10,19,NA
